EAN;NOMBRE;COSTE;UNIDADES (stock_actual);PVP;SKU;Categoría;TIPO;TIPO_IVA;Proveedor
9788410287075;SuperGroom 1;13,46;1;20;Libros de cómics;Cómic;4;UDL;
9788419148759;SuperGroom 2;13,46;1;20;Libros de cómics;Cómic;4;UDL;
9788410287495;SuperGroom 3;13,46;1;20;Libros de cómics;Cómic;4;UDL;
9788410287532;Rebis;16,83;1;25;Libros de cómics;Cómic;4;UDL;
9788410287396;Blood Moon;16,83;1;25;Libros de cómics;Cómic;4;UDL;
9788410287563;La Nueva Arcadia;20,2;2;30;Libros de cómics;Cómic;4;UDL;
9788410287365;Las Salamandras;16,83;1;25;Libros de cómics;Cómic;4;UDL;
9788410287303;Malas Hierbas;20,2;1;30;Libros de cómics;Cómic;4;UDL;
9788410287518;Yojimbot 1;16,83;1;25;Libros de cómics;Cómic;4;UDL;
9788492534333;Lucky Luke, con la soga al cuello;8,69;1;15;Libros de cómics;Cómic;4;UDL;
9788418002441;Fearscape;11,78;1;17,5;Libros de cómics;Cómic;4;UDL;
9788419949233;Obscurcia 1;15,63;1;25;Libros de cómics;Cómic;4;Azeta;
9788419949240;Obscurcia 2;15,63;1;25;Libros de cómics;Cómic;4;Azeta;
9788467968699;Pesadillas;10,77;1;16;Libros de cómics;Cómic;4;Asturlibros;
9788467968125;La Carretera;19,83;1;29,5;Libros de cómics;Cómic;4;Asturlibros;
9788467961829;Balada para Sophie;24,91;1;37;Libros de cómics;Cómic;4;Asturlibros;
9788467980721;Resident Evil Death Island;9,04;1;14;Libros de cómics;Cómic;4;Azeta;
9788467976298;Sara Lone INT;31,22;1;49,95;Libros de cómics;Cómic;4;Azeta;
9788467978698;Jesse James;14,13;1;21;Libros de cómics;Cómic;4;Asturlibros;
9788467978810;Holly Roller;23,22;1;34,5;Libros de cómics;Cómic;4;Asturlibros;
9788467959543;Umbrella Academy INT;39,71;1;59;Libros de cómics;Cómic;4;Asturlibros;
9788467970968;Sacrificadores 1;15,63;1;25;Libros de cómics;Cómic;4;Azeta;
9788467978858;Dune:Casa Harkonnen;26,59;1;39,5;Libros de cómics;Cómic;4;Asturlibros;
9788467979855;Contrato con dios Otras Historias;18,84;1;28;Libros de cómics;Cómic;4;Asturlibros;
9788467979879;Ansia de vivir;17,5;1;26;Libros de cómics;Cómic;4;Asturlibros;
9788467979893;Avenida Dropsie;18,17;1;27;Libros de cómics;Cómic;4;Asturlibros;
9788467980141;Grommets;18,17;1;27;Libros de cómics;Cómic;4;Asturlibros;
9788467975031;Blacksad 1 25an;21,87;1;35;Libros de cómics;Cómic;4;Azeta;
9788467943818;Cuphead 1, Lances cómicos y desatinos;6,7;1;9,95;Libros de cómics;Cómic;4;Asturlibros;
9788467948707;Cuphead 2, Crónicas y calamidades caricatursecas;7,07;1;10,5;Libros de cómics;Cómic;4;Asturlibros;
9788467965087;Blacksad 7, Todo cae 2;10,76;1;16;Libros de cómics;Cómic;4;Azeta;
9788467951240;Nocturnos 1;8,69;1;49,95;Libros de cómics;Cómic;4;Asturlibros;
9788467978636;Todo al Negro ;32,3;1;48;Libros de cómics;Cómic;4;Asturlibros;
9788498475067;Hellboy 10;8,69;1;18;Libros de cómics;Cómic;4;Asturlibros;
9788467908039;Hellboy 15;8,69;1;20;Libros de cómics;Cómic;4;Asturlibros;
9788467957419;Hellboy 3 INT;32,3;1;48;Libros de cómics;Cómic;4;Asturlibros;
9788467957426;Hellboy 4 INT;30,28;1;45;Libros de cómics;Cómic;4;Asturlibros;
9788467959321;La casa de los Horizontes Perdidos;12,45;1;18,5;Libros de cómics;Cómic;4;Asturlibros;
9788467951141;Un año sin Cthulhu;20,96;1;29,95;Libros de cómics;Cómic;4;Asturlibros;
9788467959406;Post Americana;8,69;1;28;Libros de cómics;Cómic;4;Asturlibros;
9788467964608;Sexto revólver 6;26,89;1;39,95;Libros de cómics;Cómic;4;Azeta;
9788467957389;Boys INT 1 ;30,96;1;46;Libros de cómics;Cómic;4;Asturlibros;
9788467957396;Boys INT 2 ;30,96;1;46;Libros de cómics;Cómic;4;Asturlibros;
9788467957402;Boys INT 3 ;32,3;1;48;Libros de cómics;Cómic;4;Asturlibros;
9788467973822;Somna;23,55;1;35;Libros de cómics;Cómic;4;Asturlibros;
9788467919509;Clase Letal 1, Una juventud Reagan;12,12;1;18;Libros de cómics;Cómic;4;Asturlibros;
9788467921106;Clase Letal 2, Los niños del agujero negro;11,11;1;16,5;Libros de cómics;Cómic;4;Asturlibros;
9788467923421;Clase Letal 3, Nido de víboras;11,11;1;16,5;Libros de cómics;Cómic;4;Asturlibros;
9788467924848;Clase Letal 4, Muere por mí;11,11;1;16,5;Libros de cómics;Cómic;4;Asturlibros;
9788467929874;Clase Letal 6, Esto no es el final;11,11;1;16,5;Libros de cómics;Cómic;4;Asturlibros;
9788467934342;Clase Letal 7, Amor como sangre;11,11;1;16,5;Libros de cómics;Cómic;4;Asturlibros;
9788467940053;Clase Letal 8, No vuelvas nunca;11,78;1;17,5;Libros de cómics;Cómic;4;Asturlibros;
9788467943580;Clase Letal 9, Máquina de Hueso;11,44;1;17;Libros de cómics;Cómic;4;Asturlibros;
9788467951363;Clase Letal 10, Salva tu generación;12,45;1;18,5;Libros de cómics;Cómic;4;Asturlibros;
9788467959802;Clase Letal 11, Una cariñosa despedida I;12,45;1;18,5;Libros de cómics;Cómic;4;Asturlibros;
9788426148711;Tintin ED Joyas Castafiore;17,5;1;26;Libros de cómics;Cómic;4;Asturlibros;
9788426149176;Tintín LLuna CAT Àlbum Doble;16,83;1;25;Libros de cómics;Cómic;4;Asturlibros;
9788426108166;Tintín 3, Tintín en América;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788426108371;Tintín 14, El templo del Sol;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788426109651;Tintín 10, La estrella misteriosa;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788426108654;Tintín 17, Objetivo: La Luna;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788426102775;Tintín 13, Las 7 bolas de cristal;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788426109262;Tintín 5, El loto azul;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788426109644;Tintín 18, Aterrizaje en la luna;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788426103826;Tintín 20, Tintín en el Tibet;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788426103819;Tintín 18 Asunto Tornasol;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788426155276;Tintín 7 Isla Negra;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788426102751;Tintín 8 Cetro Ottokar;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788426103833;Tintín 21 Joyas Castafiore;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788426110367;Tintín 12 Tesoro Rackham;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788410463875;Pack Mighty Morphin;20,19;1;29,99;Libros de cómics;Cómic;4;Asturlibros;
9788426110077;Tintín 22 Vuelo 714 Sidney;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788426156662;Tintín Lago Tiburones;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788426102782;Tintín 15 Oro Negro;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788426110039;Tintín 19 Stock Coque;9,36;1;13,9;Libros de cómics;Cómic;4;Asturlibros;
9788418955211;Street Fighter 1;14,8;1;22;Libros de cómics;Cómic;4;Asturlibros;
9788418955358;Street Fighter 3;14,8;1;22;Libros de cómics;Cómic;4;Asturlibros;
9788418955525;Street Fighter 4;14,13;1;20,99;Libros de cómics;Cómic;4;Asturlibros;
9788418955624;Street Fighter 5;14,13;1;20,99;Libros de cómics;Cómic;4;Asturlibros;
9788418955730;Street Fighter 6;14,07;1;20,9;Libros de cómics;Cómic;4;Asturlibros;
9788410463967;TMNT 1;13,39;1;19,9;Libros de cómics;Cómic;4;Asturlibros;
;;;;;;;;;
9791387953256;TMNT Animadas 2;12,72;1;18,9;Libros de cómics;Cómic;4;Asturlibros;
9788467963106;Do a Porwerbomb;26,59;1;39,5;Libros de cómics;Cómic;4;Asturlibros;
9788467983265;El castillo de los animales 2;23,5;1;35;Libros de cómics;Cómic;4;Asturlibros;
9788412758535;Plan Huida;16,83;1;25;Libros de cómics;Cómic;4;Azeta;
9788412009279;Oro Rojo;12,12;1;18;Libros de cómics;Cómic;4;Azeta;
9788412758542;Gota Sangre;11,45;1;17;Libros de cómics;Cómic;4;Azeta;
9788412009293;Diario Refugio;11,45;1;17;Libros de cómics;Cómic;4;Azeta;
9788412009255;Rey Polillas;10,77;1;16;Libros de cómics;Cómic;4;Azeta;
9788412009231;CIeloalto;10,77;1;16;Libros de cómics;Cómic;4;Azeta;
9788412758573;Poli Raro;12,12;1;18;Libros de cómics;Cómic;4;Azeta;
9788412758597;Jaque Reina Supervillanos;11,45;1;17;Libros de cómics;Cómic;4;Azeta;
9788412992465;Sa Wala;12,12;1;18;Libros de cómics;Cómic;4;Azeta;
9788412992427;Receta de la magia;12,12;1;18;Libros de cómics;Cómic;4;Azeta;
9788412992434;Roncas;11,45;1;17;Libros de cómics;Cómic;4;Azeta;
9788412758580;Historias Punk;12,12;1;18;Libros de cómics;Cómic;4;Azeta;
9788412992489;Habitat;12,79;1;19;Libros de cómics;Cómic;4;Azeta;
9788412992472;Bienvenidos a Pandemonia;12,12;1;18;Libros de cómics;Cómic;4;Azeta;
9788410390522;Dragonfall 2 INT;14,74;1;21,9;Libros de cómics;Cómic;4;Asturlibros;
9788410390782;Dragonfall 3 INT;15,41;1;22,9;Libros de cómics;Cómic;4;Asturlibros;
9791387689339;Dragonfall 4 INT;15,41;1;22,9;Libros de cómics;Cómic;4;Asturlibros;
9791387689476;Dragonfall 1 Returns;8,08;1;12;Libros de cómics;Cómic;4;Asturlibros;
9788416436309;Historias de la puta mili 86-87;16,79;1;24,95;Libros de cómics;Cómic;4;Asturlibros;
9791388074660;Alan Moore 2000AD 1;26,86;1;39,9;Libros de cómics;Cómic;4;Asturlibros;
9788419740212;Baños Pleamar ED;23,49;1;34,9;Libros de cómics;Cómic;4;Asturlibros;
9788417255442;Tercera Ley Newton;12,12;1;18;Libros de cómics;Cómic;4;Azeta;
9788417255527;Dream Breaker;12,12;1;18;Libros de cómics;Cómic;4;Azeta;
9788417255404;Wicca Hijas Bosque;12,12;1;18;Libros de cómics;Cómic;4;Azeta;
9788417255398;Ulises;12,12;1;18;Libros de cómics;Cómic;4;Azeta;
9788417255503;Progenie;12,12;1;18;Libros de cómics;Cómic;4;Azeta;
9788494446542;2200 Fran y Picky;9,42;1;14;Libros de cómics;Cómic;4;Azeta;
9788417255046;El mejor gol;9,42;1;14;Libros de cómics;Cómic;4;Azeta;
9788417255084;Árbol Crecía Pared;9,42;1;14;Libros de cómics;Cómic;4;Azeta;
9788494446573;Sello Dragón 1 Ari Cazador;9,42;1;14;Libros de cómics;Cómic;4;Azeta;
9788417255282;Sello Dragón 2 Ira Jinete;9,42;1;14;Libros de cómics;Cómic;4;Azeta;
9788494446597;Senda Druidas;9,42;1;14;Libros de cómics;Cómic;4;Azeta;
9788417255602;Dugan;9,42;1;14;Libros de cómics;Cómic;4;Azeta;
9788417255589;Canosa y el sol;9,42;1;14;Libros de cómics;Cómic;4;Azeta;
9788417255541;Hijo de Nadie;16,83;1;25;Libros de cómics;Cómic;4;Azeta;
9788417255480;Corazón Espinas;16,83;1;25;Libros de cómics;Cómic;4;Azeta;
9788419597212;Kuno;20,2;1;30;Libros de cómics;Cómic;4;Azeta;
9788419597113;Viaje a la Luna;12,75;1;18,95;Libros de cómics;Cómic;4;Azeta;
9788417255077;Magpie World;8,08;1;12;Libros de cómics;Cómic;4;Azeta;
9788419597236;Cisne Oculto;12,79;1;19;Libros de cómics;Cómic;4;Azeta;
9788419597250;Lycan;12,79;1;19;Libros de cómics;Cómic;4;Azeta;
9788419597267;Onda Estanque;16,83;1;25;Libros de cómics;Cómic;4;Azeta;
9788410512757;I hate Fairyland 1, Loca para siempre;16,16;1;24;Libros de cómics;Cómic;4;Asturlibros;
9788491673460;I hate Fairyland 2;11,54;1;16;Libros de cómics;Cómic;4;Asturlibros;
9788412765229;El Designio;13,46;1;20;Libros de cómics;Cómic;4;Asturlibros;
9788412765236;Dum Dum;14,8;1;22;Libros de cómics;Cómic;4;Asturlibros;
9788412968224;Tokyo Zombie;10,09;1;15;Libros de cómics;Cómic;4;Asturlibros;
9791399121605;Cols La Cara B;13,46;1;20;Libros de cómics;Cómic;4;Asturlibros;
9788410264342;Luces;23,49;1;34,9;Libros de cómics;Cómic;4;UDL;
9788418809835;Frágiles;21,13;1;29,9;Libros de cómics;Cómic;4;Azeta;
9788410264182;Comfortless;16,76;1;24,9;Libros de cómics;Cómic;4;UDL;
9788416400843;El último Zap;12,12;1;18;Libros de cómics;Cómic;4;UDL;
9788410264144;Palomar 2;18,51;1;27,5;Libros de cómics;Cómic;4;UDL;
9788418809101;Balas Perdidas S&R 1;13,8;1;20,5;Libros de cómics;Cómic;4;UDL;
9788418809699;Balas Perdidas S&R 2;14,07;1;20,9;Libros de cómics;Cómic;4;UDL;
9788418809972;Balas Perdidas S&R 3;14,07;1;20,9;Libros de cómics;Cómic;4;UDL;
9788410264113;Balas Perdidas S&R 4;14,07;1;20,9;Libros de cómics;Cómic;4;UDL;
9788410264434;Rio Veneno;16,76;1;24,9;Libros de cómics;Cómic;4;UDL;
9788410264410;Laberinto Cuco;16,16;1;24;Libros de cómics;Cómic;4;UDL;
9788410264489;Tedward;18,17;1;27;Libros de cómics;Cómic;4;UDL;
9788410264427;Elmer;13,13;1;19,5;Libros de cómics;Cómic;4;UDL;
9788410264403;Chumbo;23,24;1;36;Libros de cómics;Cómic;4;UDL;
9788410264441;Joe La Pirata;18,78;1;27,9;Libros de cómics;Cómic;4;UDL;
9788410264496;La medusa;15,41;1;22,9;Libros de cómics;Cómic;4;UDL;
9788419737168;Monica;19,52;1;29;Libros de cómics;Cómic;4;UDL;
9788417910891;Maus 40 aniv;19,52;1;29;Libros de cómics;Cómic;4;Asturlibros;
9788412511222;Maus CAT;16,16;1;24;Libros de cómics;Cómic;4;Asturlibros;
9788419940902;Más Allá Escombros INT;21,56;1;29,9;Libros de cómics;Cómic;4;Asturlibros;
9788417617714;Zona Crítica;20,87;1;31;Libros de cómics;Cómic;4;UDL;
9788417617240;Hechizo Total;16,79;1;24,95;Libros de cómics;Cómic;4;UDL;
9788419737076;Sangre de la Virgen;23,56;1;35;Libros de cómics;Cómic;4;UDL;
9788417617196;Paciencia;16,82;1;24,99;Libros de cómics;Cómic;4;UDL;
9788419737373;Bola ocho INT;39,71;1;59;Libros de cómics;Cómic;4;UDL;
9788419737199;Julie Doucet 86-93;16,83;1;25;Libros de cómics;Cómic;4;UDL;
9788417617899;Dog Biscuits;16,83;1;25;Libros de cómics;Cómic;4;UDL;
9788419737083;Sibylla;16,83;1;25;Libros de cómics;Cómic;4;UDL;
9788417617844;Rohner;16,83;1;25;Libros de cómics;Cómic;4;UDL;
9788416167722;Perro Vecina;13,46;1;20;Libros de cómics;Cómic;4;UDL;
9788419737212;Ciudad Hampa;14,13;1;21;Libros de cómics;Cómic;4;UDL;
9788419737496;Hail Satan Redux;16,83;1;25;Libros de cómics;Cómic;4;UDL;
9788410471108;Walking Dead 1;30,29;1;45;Libros de cómics;Cómic;4;Planeta;
9788467437652;La resurrección del mal, Clásicos Star Wars 3;8,69;1;25;Libros de cómics;Cómic;4;Planeta;
9788491730002;Paper Girls 2;8,69;1;16,95;Libros de cómics;Cómic;4;Planeta;
9788491730019;Paper Girls 3;8,69;1;16,95;Libros de cómics;Cómic;4;Planeta;
9788491735380;Paper Girls 4;8,69;1;16,95;Libros de cómics;Cómic;4;Planeta;
9788491740667;Paper Girls 5;8,69;1;16,95;Libros de cómics;Cómic;4;Planeta;
9788413411279;Paper Girls 6;8,69;1;16,95;Libros de cómics;Cómic;4;Planeta;
9791387878160;Valentina de Montblanc;16,79;1;24,95;Libros de cómics;Cómic;4;Azeta;
9788410203198;PK 118 Transmetropolitan 1;6,7;1;9,95;Libros de cómics;Cómic;4;Asturlibros;
9788410203181;PK 117 Harley Quinn Caballero Blanco;6,7;1;9,95;Libros de cómics;Cómic;4;Asturlibros;
9788418120220;JLA: La nueva frontera Bilioteca BL;8,69;1;48;Libros de cómics;Cómic;4;Asturlibros;
9788417106065;Harley Quinn 4 La llamada del deber;8,69;1;17,95;Libros de cómics;Cómic;4;Asturlibros;
9788418293115;Sweet Tooth INT 2;8,69;1;46;Libros de cómics;Cómic;4;Asturlibros;
9788417549206;Fábulas ED 2;8,69;1;24,95;Libros de cómics;Cómic;4;Asturlibros;
9788418931567;Fábulas ED 3;8,69;1;25;Libros de cómics;Cómic;4;Asturlibros;
9788418026928;Watchmen Deluxe B/N;28,13;1;40;Libros de cómics;Cómic;4;Asturlibros;
9788417509910;Predicador 1 CV;8,79;1;12,99;Libros de cómics;Cómic;4;Asturlibros;
9788410134317;PK 110 Leones de Bagdad;7;1;9,95;Libros de cómics;Cómic;4;Asturlibros;
9788412849240;Cruzando Bosque;20,16;1;29,95;Libros de cómics;Cómic;4;Azeta;
9788410519640;Batman Año 1 y 2 DCFinest;31,22;1;49,95;Libros de cómics;Cómic;4;Azeta;
9788410519978;DC Compact 1 Superman Cuatro Estaciones;7,4;1;10,99;Libros de cómics;Cómic;4;Asturlibros;
9791370134846;DC Compact 9 Superman Otro Clavo;6,73;1;9,99;Libros de cómics;Cómic;4;Azeta;
9791370131036;DC x Sonic 1;6,7;1;9,95;Libros de cómics;Cómic;4;Asturlibros;
9791370131234;DC x Sonic 2;6,7;1;9,95;Libros de cómics;Cómic;4;Asturlibros;
9788410497344;DC Superman Grant Morrison;49,13;1;73;Libros de cómics;Cómic;4;Asturlibros;
9791370130152;DC MH 1 All Star Superman;16,83;1;25;Libros de cómics;Cómic;4;Asturlibros;
9791370130930;Nice House Lake;32,3;1;48;Libros de cómics;Cómic;4;Asturlibros;
9791370131555;La cosa del pantano 1;33,66;1;50;Libros de cómics;Cómic;4;Asturlibros;
9791370134464;DC Elseworld 3 Caballeros Oscuros Acero;32,3;1;48;Libros de cómics;Cómic;4;Asturlibros;
9788411017398;MH P Vengadores 1 La iniciativa Ultrón;8,69;1;18;Libros de cómics;Cómic;4;Asturlibros;
9788411015172;MH 17 El Castigador Bienvenido Frank;8,69;1;18;Libros de cómics;Cómic;4;Asturlibros;
9788411014328;MH 12 Planeta Hulk;8,69;1;24;Libros de cómics;Cómic;4;Asturlibros;
9788411017374;MH 56 Thanos El Regreso;8,69;1;18;Libros de cómics;Cómic;4;Asturlibros;
9788411019705;MH J Vengadores 2 Mirando al futuro;8,69;1;18;Libros de cómics;Cómic;4;Asturlibros;
9788411014304;MH 6 Thanos Origen;10,09;1;15;Libros de cómics;Cómic;4;Asturlibros;
